flight_id,received_at,rssi,SYS,SRC,SEQ,St,ALT,Max,G,Pg,T,Batt,MET,Vel,Gmx,Gmn,Wmx,Gyx,Gyy,Gyz,Mgx,Mgy,Mgz
2026-08-25-F1,2026-08-25T21:04:45.836Z,-84,7,1,860,2,-86,772,1.6,10.4,29.4,4.14,51,-0.8,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:45.938Z,-84,7,1,861,2,-86,772,1.6,10.4,29.4,4.14,51,0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:46.041Z,-83,7,1,862,2,-86,772,1.6,10.4,29.4,4.14,51,0.7,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:46.123Z,-83,7,1,863,2,-86,772,1.6,10.4,29.4,4.14,51,0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:46.226Z,-84,7,1,864,2,-86,772,1.6,10.4,29.4,4.14,51,-0.7,1.7,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:46.328Z,-83,7,1,865,2,-86,772,1.6,10.4,29.4,4.14,52,0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:46.431Z,-84,7,1,866,2,-86,772,1.6,10.4,29.4,4.14,52,0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:46.533Z,-85,7,1,867,2,-86,772,1.6,10.4,29.4,4.14,52,-1.2,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:46.635Z,-83,7,1,868,2,-86,772,1.7,10.4,29.4,4.14,52,-0.3,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:46.738Z,-83,7,1,869,2,-86,772,1.6,10.4,29.4,4.14,52,0.5,1.6,1.5,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:46.841Z,-83,7,1,870,2,-86,772,1.6,10.4,29.4,4.14,52,0.7,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:46.943Z,-84,7,1,871,2,-86,772,1.6,10.4,29.4,4.14,52,1.1,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.025Z,-83,7,1,872,2,-86,772,1.6,10.4,29.4,4.14,52,0.8,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.008Z,-83,7,1,873,2,-86,772,1.6,10.4,29.4,4.14,52,-1.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.110Z,-83,7,1,874,2,-86,772,1.6,10.4,29.4,4.14,52,-1.6,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.213Z,-83,7,1,875,2,-86,772,1.6,10.4,29.4,4.14,53,-0.6,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.315Z,-82,7,1,876,2,-86,772,1.6,10.4,29.4,4.14,53,-0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.417Z,-83,7,1,877,2,-86,772,1.6,10.4,29.4,4.14,53,-0.8,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.520Z,-82,7,1,878,2,-86,772,1.6,10.4,29.4,4.14,53,0.0,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.622Z,-82,7,1,879,2,-86,772,1.6,10.4,29.4,4.14,53,-0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.724Z,-82,7,1,880,2,-86,772,1.7,10.4,29.4,4.14,53,-0.5,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.807Z,-83,7,1,881,2,-86,772,1.5,10.4,29.4,4.14,53,-0.2,1.6,1.5,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:47.909Z,-83,7,1,882,2,-86,772,1.6,10.4,29.4,4.14,53,0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:48.012Z,-83,7,1,883,2,-86,772,1.6,10.4,29.4,4.14,53,-0.9,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:48.115Z,-82,7,1,884,2,-86,772,1.6,10.4,29.4,4.14,53,-0.6,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:48.219Z,-83,7,1,885,2,-86,772,1.6,10.4,29.4,4.14,54,-0.4,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:48.322Z,-83,7,1,886,2,-86,772,1.6,10.4,29.4,4.14,54,0.8,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:48.426Z,-83,7,1,887,2,-86,772,1.6,10.4,29.4,4.14,54,1.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:48.529Z,-83,7,1,888,2,-86,772,1.6,10.4,29.4,4.14,54,0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:48.633Z,-83,7,1,889,2,-86,772,1.6,10.4,29.4,4.14,54,1.1,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:48.736Z,-83,7,1,890,2,-86,772,1.6,10.4,29.4,4.14,54,1.2,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:48.819Z,-83,7,1,891,2,-86,772,1.6,10.4,29.4,4.14,54,0.0,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:48.922Z,-83,7,1,892,2,-86,772,1.7,10.4,29.4,4.14,54,0.5,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:49.025Z,-83,7,1,893,2,-86,772,1.6,10.4,29.4,4.14,54,-0.1,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:49.129Z,-84,7,1,894,2,-86,772,1.6,10.4,29.4,4.14,54,0.4,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:49.231Z,-84,7,1,895,2,-86,772,1.6,10.4,29.4,4.14,55,-0.9,1.7,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:49.333Z,-83,7,1,896,2,-86,772,1.6,10.4,29.4,4.14,55,-0.6,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:49.436Z,-83,7,1,897,2,-86,772,1.6,10.4,29.4,4.14,55,0.3,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:49.539Z,-83,7,1,898,2,-86,772,1.6,10.4,29.4,4.14,55,0.5,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:49.642Z,-83,7,1,899,2,-86,772,1.6,10.4,29.4,4.14,55,-0.8,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:49.745Z,-83,7,1,900,2,-86,772,1.6,10.4,29.4,4.14,55,-1.0,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:49.848Z,-84,7,1,901,2,-86,772,1.6,10.4,29.4,4.14,55,-0.9,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:49.951Z,-83,7,1,902,2,-86,772,1.7,10.4,29.4,4.14,55,-0.1,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:50.053Z,-83,7,1,903,2,-86,772,1.6,10.4,29.4,4.14,55,0.5,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:50.156Z,-83,7,1,904,2,-86,772,1.6,10.4,29.4,4.14,55,0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:50.258Z,-83,7,1,905,2,-86,772,1.6,10.4,29.4,4.14,56,-0.4,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:50.361Z,-83,7,1,906,2,-86,772,1.6,10.4,29.4,4.14,56,-1.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:50.464Z,-84,7,1,907,2,-86,772,1.7,10.4,29.4,4.14,56,-0.2,1.7,1.7,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:50.547Z,-83,7,1,908,2,-86,772,1.6,10.4,29.4,4.14,56,-0.2,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:50.650Z,-84,7,1,909,2,-86,772,1.6,10.4,29.4,4.14,56,0.3,1.6,1.5,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:50.753Z,-83,7,1,910,2,-86,772,1.6,10.4,29.4,4.14,56,0.7,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:50.861Z,-83,7,1,911,2,-86,772,1.7,10.4,29.4,4.14,56,-0.2,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:50.964Z,-83,7,1,912,2,-86,772,1.7,10.4,29.4,4.14,56,1.0,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:51.067Z,-83,7,1,913,2,-86,772,1.6,10.4,29.4,4.14,56,-0.3,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:51.170Z,-83,7,1,914,2,-86,772,1.7,10.4,29.4,4.14,56,0.4,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:51.273Z,-84,7,1,915,2,-86,772,1.6,10.4,29.4,4.14,57,0.7,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:51.376Z,-84,7,1,916,2,-86,772,1.7,10.4,29.4,4.14,57,-0.4,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:51.459Z,-83,7,1,917,2,-86,772,1.6,10.4,29.4,4.14,57,0.3,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:51.562Z,-83,7,1,918,2,-86,772,1.6,10.4,29.4,4.14,57,-1.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:51.665Z,-83,7,1,919,2,-86,772,1.6,10.4,29.4,4.14,57,-0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:51.768Z,-84,7,1,920,2,-86,772,1.6,10.4,29.4,4.14,57,-0.5,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:51.871Z,-84,7,1,921,2,-86,772,1.6,10.4,29.4,4.14,57,1.0,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:51.974Z,-83,7,1,922,2,-86,772,1.6,10.4,29.4,4.14,57,0.0,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:52.077Z,-84,7,1,923,2,-86,772,1.7,10.4,29.4,4.14,57,0.0,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:52.180Z,-84,7,1,924,2,-86,772,1.6,10.4,29.4,4.14,57,0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:52.283Z,-83,7,1,925,2,-86,772,1.6,10.4,29.4,4.14,58,-0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:52.386Z,-83,7,1,926,2,-86,772,1.6,10.4,29.4,4.14,58,0.7,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:52.469Z,-84,7,1,927,2,-86,772,1.6,10.4,29.4,4.14,58,0.9,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:52.572Z,-83,7,1,928,2,-86,772,1.6,10.4,29.4,4.14,58,0.3,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:52.675Z,-83,7,1,929,2,-86,772,1.6,10.4,29.4,4.14,58,-0.9,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:52.778Z,-83,7,1,930,2,-86,772,1.6,10.4,29.4,4.14,58,-1.7,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:52.880Z,-83,7,1,931,2,-86,772,1.6,10.4,29.4,4.14,58,-1.4,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:52.983Z,-83,7,1,932,2,-87,772,1.6,10.4,29.4,4.14,58,-2.0,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:53.090Z,-84,7,1,933,2,-86,772,1.6,10.4,29.4,4.14,58,-0.4,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:53.193Z,-84,7,1,934,2,-86,772,1.6,10.4,29.4,4.14,58,0.4,1.7,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:53.276Z,-84,7,1,935,2,-86,772,1.7,10.4,29.4,4.14,59,1.7,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:53.379Z,-84,7,1,936,2,-86,772,1.6,10.4,29.4,4.14,59,1.1,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:53.482Z,-84,7,1,937,2,-86,772,1.6,10.4,29.4,4.14,59,0.6,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:53.584Z,-83,7,1,938,2,-86,772,1.7,10.4,29.4,4.14,59,0.9,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:53.687Z,-84,7,1,939,2,-86,772,1.6,10.4,29.4,4.14,59,-0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:53.790Z,-83,7,1,940,2,-86,772,1.6,10.4,29.4,4.14,59,-0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:53.893Z,-84,7,1,941,2,-86,772,1.7,10.4,29.4,4.14,59,0.1,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:53.997Z,-83,7,1,942,2,-86,772,1.6,10.4,29.4,4.14,59,-0.9,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:54.099Z,-83,7,1,943,2,-86,772,1.6,10.4,29.4,4.14,59,-0.5,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:54.202Z,-83,7,1,944,2,-86,772,1.7,10.4,29.4,4.14,59,0.2,1.7,1.5,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:54.285Z,-83,7,1,945,2,-86,772,1.6,10.4,29.4,4.14,60,0.4,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:54.388Z,-84,7,1,946,2,-86,772,1.6,10.4,29.4,4.14,60,1.3,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:54.490Z,-84,7,1,947,2,-86,772,1.6,10.4,29.4,4.14,60,-0.5,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:54.593Z,-83,7,1,948,2,-86,772,1.6,10.4,29.4,4.14,60,-0.9,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:54.696Z,-84,7,1,949,2,-86,772,1.6,10.4,29.4,4.14,60,-0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:54.799Z,-84,7,1,950,2,-86,772,1.6,10.4,29.4,4.14,60,0.6,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:54.902Z,-84,7,1,951,2,-86,772,1.5,10.4,29.4,4.14,60,0.7,1.7,1.5,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:55.005Z,-84,7,1,952,2,-86,772,1.6,10.4,29.4,4.14,60,1.1,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:55.108Z,-84,7,1,953,2,-86,772,1.6,10.4,29.4,4.14,60,-0.4,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:55.211Z,-85,7,1,954,2,-86,772,1.6,10.4,29.4,4.14,60,-0.7,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:55.299Z,-84,7,1,955,2,-86,772,1.6,10.4,29.4,4.14,61,-0.9,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:55.401Z,-84,7,1,956,2,-86,772,1.6,10.4,29.4,4.14,61,-0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:55.504Z,-84,7,1,957,2,-86,772,1.6,10.4,29.4,4.14,61,-0.0,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:55.607Z,-84,7,1,958,2,-86,772,1.6,10.4,29.4,4.14,61,-0.5,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:55.709Z,-84,7,1,959,2,-86,772,1.6,10.4,29.4,4.14,61,-1.2,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:55.812Z,-85,7,1,960,2,-86,772,1.6,10.4,29.4,4.14,61,0.8,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:55.915Z,-85,7,1,961,2,-86,772,1.6,10.4,29.4,4.14,61,1.5,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:56.018Z,-85,7,1,962,2,-86,772,1.6,10.4,29.4,4.14,61,-0.6,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:56.100Z,-84,7,1,963,2,-86,772,1.6,10.4,29.4,4.14,61,-0.1,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:56.203Z,-85,7,1,964,2,-86,772,1.6,10.4,29.4,4.14,61,0.5,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:56.306Z,-84,7,1,965,2,-86,772,1.6,10.4,29.4,4.14,62,-0.6,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:56.408Z,-84,7,1,966,2,-86,772,1.6,10.4,29.4,4.14,62,-0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:56.511Z,-84,7,1,967,2,-86,772,1.6,10.4,29.4,4.14,62,-0.2,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:56.614Z,-84,7,1,968,2,-86,772,1.6,10.4,29.4,4.14,62,-0.0,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:56.717Z,-84,7,1,969,2,-86,772,1.6,10.4,29.4,4.14,62,-0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:56.820Z,-84,7,1,970,2,-86,772,1.6,10.4,29.4,4.14,62,-0.4,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:56.922Z,-84,7,1,971,2,-86,772,1.6,10.4,29.4,4.14,62,-0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.005Z,-84,7,1,972,2,-86,772,1.7,10.4,29.4,4.14,62,0.3,1.7,1.7,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.087Z,-84,7,1,973,2,-86,772,1.6,10.4,29.4,4.14,62,-0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.189Z,-84,7,1,974,2,-86,772,1.6,10.4,29.4,4.14,62,-0.3,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.291Z,-84,7,1,975,2,-86,772,1.6,10.4,29.4,4.14,63,-0.0,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.394Z,-84,7,1,976,2,-86,772,1.6,10.4,29.4,4.14,63,0.4,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.496Z,-84,7,1,977,2,-86,772,1.6,10.4,29.4,4.14,63,-0.1,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.598Z,-84,7,1,978,2,-86,772,1.6,10.4,29.4,4.14,63,-0.5,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.701Z,-84,7,1,979,2,-86,772,1.6,10.4,29.4,4.14,63,-0.9,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.803Z,-85,7,1,980,2,-86,772,1.6,10.4,29.4,4.14,63,-1.1,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.885Z,-84,7,1,981,2,-86,772,1.6,10.4,29.4,4.14,63,-0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:57.988Z,-84,7,1,982,2,-86,772,1.6,10.4,29.4,4.14,63,-0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:58.091Z,-84,7,1,983,2,-86,772,1.6,10.4,29.4,4.14,63,0.0,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:58.193Z,-84,7,1,984,2,-86,772,1.6,10.4,29.4,4.14,63,-0.6,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:58.296Z,-84,7,1,985,2,-86,772,1.6,10.4,29.4,4.14,64,-0.0,1.6,1.5,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:58.399Z,-84,7,1,986,2,-86,772,1.6,10.4,29.4,4.14,64,0.6,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:58.501Z,-85,7,1,987,2,-86,772,1.6,10.4,29.4,4.14,64,-0.5,1.6,1.5,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:58.609Z,-85,7,1,988,2,-86,772,1.6,10.4,29.4,4.14,64,-0.8,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:58.691Z,-85,7,1,989,2,-86,772,1.7,10.4,29.4,4.14,64,0.7,1.7,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:58.794Z,-84,7,1,990,2,-86,772,1.6,10.4,29.4,4.14,64,0.8,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:58.897Z,-83,7,1,991,2,-86,772,1.6,10.4,29.4,4.14,64,-0.0,1.7,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:59.000Z,-84,7,1,992,2,-86,772,1.6,10.4,29.4,4.14,64,1.2,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:59.103Z,-83,7,1,993,2,-86,772,1.7,10.4,29.4,4.14,64,-0.4,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:59.205Z,-84,7,1,994,2,-86,772,1.7,10.4,29.4,4.14,64,0.3,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:59.308Z,-83,7,1,995,2,-86,772,1.6,10.4,29.4,4.14,65,0.0,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:04:59.411Z,-84,7,1,996,2,-86,772,1.6,10.4,29.4,4.14,65,-0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:59.513Z,-83,7,1,997,2,-86,772,1.6,10.4,29.4,4.14,65,-1.0,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:59.596Z,-83,7,1,998,2,-86,772,1.6,10.4,29.4,4.14,65,-0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:59.698Z,-84,7,1,999,2,-86,772,1.6,10.4,29.4,4.14,65,0.8,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:59.801Z,-84,7,1,1000,2,-86,772,1.7,10.4,29.4,4.14,65,-0.6,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:04:59.903Z,-83,7,1,1001,2,-86,772,1.6,10.4,29.4,4.14,65,0.3,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:00.005Z,-83,7,1,1002,2,-86,772,1.5,10.4,29.4,4.14,65,-0.3,1.7,1.5,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:00.108Z,-83,7,1,1003,2,-86,772,1.6,10.4,29.4,4.14,65,0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:00.211Z,-83,7,1,1004,2,-86,772,1.6,10.4,29.4,4.14,65,0.1,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:05:00.314Z,-84,7,1,1005,2,-86,772,1.6,10.4,29.4,4.14,66,-0.9,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:00.416Z,-84,7,1,1006,2,-86,772,1.6,10.4,29.4,4.14,66,-0.3,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:00.519Z,-84,7,1,1007,2,-86,772,1.6,10.4,29.4,4.14,66,0.7,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:00.601Z,-84,7,1,1008,2,-86,772,1.6,10.4,29.4,4.14,66,0.6,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:00.704Z,-83,7,1,1009,2,-86,772,1.6,10.4,29.4,4.14,66,1.2,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:00.806Z,-83,7,1,1010,2,-86,772,1.7,10.4,29.4,4.14,66,1.0,1.7,1.7,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:05:00.909Z,-83,7,1,1011,2,-86,772,1.6,10.4,29.4,4.14,66,-0.4,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:01.012Z,-83,7,1,1012,2,-86,772,1.6,10.4,29.4,4.14,66,-0.3,1.6,1.6,0.7,,,,,,
2026-08-25-F1,2026-08-25T21:05:01.115Z,-83,7,1,1013,2,-86,772,1.6,10.4,29.4,4.14,66,-0.2,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:01.217Z,-84,7,1,1014,2,-86,772,1.6,10.4,29.4,4.14,66,0.4,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:01.320Z,-84,7,1,1015,2,-86,772,1.6,10.4,29.4,4.14,67,0.0,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:01.422Z,-84,7,1,1016,2,-86,772,1.6,10.4,29.4,4.14,67,-0.6,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:01.525Z,-83,7,1,1017,2,-86,772,1.6,10.4,29.4,4.14,67,0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:01.607Z,-83,7,1,1018,2,-86,772,1.6,10.4,29.4,4.14,67,0.0,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:01.710Z,-84,7,1,1019,2,-86,772,1.6,10.4,29.4,4.14,67,0.1,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:01.813Z,-84,7,1,1020,2,-86,772,1.6,10.4,29.4,4.14,67,-0.6,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:01.920Z,-84,7,1,1021,2,-86,772,1.7,10.4,29.4,4.14,67,-0.3,1.7,1.7,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:02.023Z,-84,7,1,1022,2,-85,772,1.6,10.4,29.4,4.14,67,1.9,1.6,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:02.125Z,-84,7,1,1023,2,-86,772,1.7,10.4,29.4,4.14,67,0.5,1.7,1.7,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:02.228Z,-84,7,1,1024,2,-86,772,1.7,10.4,29.4,4.14,67,0.9,1.7,1.6,0.6,,,,,,
2026-08-25-F1,2026-08-25T21:05:02.310Z,-84,7,1,1025,2,-86,772,1.6,10.4,29.4,4.14,68,0.1,1.6,1.6,0.6,,,,,,
